,id,room_uncertain,room_base,filename,image_path_uncertain,image_path_base
91,05cc91249666961dddac850be5a4c68bacd586bc,uncertain,misc_ext,05cc91249666961dddac850be5a4c68bacd586bc.jpg,./data/base_data/uncertain/05cc91249666961dddac850be5a4c68bacd586bc.jpg,./data/base_data/misc_ext/05cc91249666961dddac850be5a4c68bacd586bc.jpg
92,05d0591c736a4b9dab7604756e1ea2d07adade77,uncertain,misc_int,05d0591c736a4b9dab7604756e1ea2d07adade77.jpg,./data/base_data/uncertain/05d0591c736a4b9dab7604756e1ea2d07adade77.jpg,./data/base_data/misc_int/05d0591c736a4b9dab7604756e1ea2d07adade77.jpg
93,05d33db97cb870d0d0c470a77a129ac2f5cf1c95,uncertain,diningroom,05d33db97cb870d0d0c470a77a129ac2f5cf1c95.jpg,./data/base_data/uncertain/05d33db97cb870d0d0c470a77a129ac2f5cf1c95.jpg,./data/base_data/diningroom/05d33db97cb870d0d0c470a77a129ac2f5cf1c95.jpg
94,05d400c994311e0f75b6e9cb160b2527d099e8be,uncertain,front,05d400c994311e0f75b6e9cb160b2527d099e8be.jpg,./data/base_data/uncertain/05d400c994311e0f75b6e9cb160b2527d099e8be.jpg,./data/base_data/front/05d400c994311e0f75b6e9cb160b2527d099e8be.jpg
95,05dd40157dcd20ad1f3bf68ad21a9510d7e9b468,uncertain,diningroom,05dd40157dcd20ad1f3bf68ad21a9510d7e9b468.jpg,./data/base_data/uncertain/05dd40157dcd20ad1f3bf68ad21a9510d7e9b468.jpg,./data/base_data/diningroom/05dd40157dcd20ad1f3bf68ad21a9510d7e9b468.jpg
96,05dd4fa406573c61bc152a97a6b27fa7662fb61d,uncertain,misc_int,05dd4fa406573c61bc152a97a6b27fa7662fb61d.jpg,./data/base_data/uncertain/05dd4fa406573c61bc152a97a6b27fa7662fb61d.jpg,./data/base_data/misc_int/05dd4fa406573c61bc152a97a6b27fa7662fb61d.jpg
97,05de7a7c8738dd07635c76362166794a88ae46e8,uncertain,misc_ext,05de7a7c8738dd07635c76362166794a88ae46e8.jpg,./data/base_data/uncertain/05de7a7c8738dd07635c76362166794a88ae46e8.jpg,./data/base_data/misc_ext/05de7a7c8738dd07635c76362166794a88ae46e8.jpg
98,05e265da798e47bd2a5ef4be9fa63848b5f4b640,uncertain,kitchen,05e265da798e47bd2a5ef4be9fa63848b5f4b640.jpg,./data/base_data/uncertain/05e265da798e47bd2a5ef4be9fa63848b5f4b640.jpg,./data/base_data/kitchen/05e265da798e47bd2a5ef4be9fa63848b5f4b640.jpg
99,05e53be771a50fe02600c0da17bf7d80b0caca47,uncertain,misc_int,05e53be771a50fe02600c0da17bf7d80b0caca47.jpg,./data/base_data/uncertain/05e53be771a50fe02600c0da17bf7d80b0caca47.jpg,./data/base_data/misc_int/05e53be771a50fe02600c0da17bf7d80b0caca47.jpg
100,05e644474ea82d1d5099178a8942bc1b2ab59858,uncertain,misc_ext,05e644474ea82d1d5099178a8942bc1b2ab59858.jpg,./data/base_data/uncertain/05e644474ea82d1d5099178a8942bc1b2ab59858.jpg,./data/base_data/misc_ext/05e644474ea82d1d5099178a8942bc1b2ab59858.jpg
101,05f1c2cf5df8a8080668ddc9608976b33dee22c7,uncertain,misc_ext,05f1c2cf5df8a8080668ddc9608976b33dee22c7.jpg,./data/base_data/uncertain/05f1c2cf5df8a8080668ddc9608976b33dee22c7.jpg,./data/base_data/misc_ext/05f1c2cf5df8a8080668ddc9608976b33dee22c7.jpg
102,05f30b771e96f52aea9b9432d38f68351233c7a7,uncertain,rear,05f30b771e96f52aea9b9432d38f68351233c7a7.jpg,./data/base_data/uncertain/05f30b771e96f52aea9b9432d38f68351233c7a7.jpg,./data/base_data/rear/05f30b771e96f52aea9b9432d38f68351233c7a7.jpg
103,05fb17470108418e18ab2350716f3687e37be915,uncertain,diningroom,05fb17470108418e18ab2350716f3687e37be915.jpg,./data/base_data/uncertain/05fb17470108418e18ab2350716f3687e37be915.jpg,./data/base_data/diningroom/05fb17470108418e18ab2350716f3687e37be915.jpg
104,05fdf320d964a5caeb45560da51040f3a05b7b91,uncertain,entrance,05fdf320d964a5caeb45560da51040f3a05b7b91.jpg,./data/base_data/uncertain/05fdf320d964a5caeb45560da51040f3a05b7b91.jpg,./data/base_data/entrance/05fdf320d964a5caeb45560da51040f3a05b7b91.jpg
105,05ffa8d7b5cceef2494e0e25bbe00b80b547ba43,uncertain,entrance,05ffa8d7b5cceef2494e0e25bbe00b80b547ba43.jpg,./data/base_data/uncertain/05ffa8d7b5cceef2494e0e25bbe00b80b547ba43.jpg,./data/base_data/entrance/05ffa8d7b5cceef2494e0e25bbe00b80b547ba43.jpg
106,0605944edb01b2ff49e6de1f252d268d57f53215,uncertain,misc_ext,0605944edb01b2ff49e6de1f252d268d57f53215.jpg,./data/base_data/uncertain/0605944edb01b2ff49e6de1f252d268d57f53215.jpg,./data/base_data/misc_ext/0605944edb01b2ff49e6de1f252d268d57f53215.jpg
107,060598fb5174ff14cd8acd3bb7dc394070667f67,uncertain,misc_ext,060598fb5174ff14cd8acd3bb7dc394070667f67.jpg,./data/base_data/uncertain/060598fb5174ff14cd8acd3bb7dc394070667f67.jpg,./data/base_data/misc_ext/060598fb5174ff14cd8acd3bb7dc394070667f67.jpg
108,0608bcdac5c10f4ca6d3842a80ba898388c6cdfe,uncertain,misc_int,0608bcdac5c10f4ca6d3842a80ba898388c6cdfe.jpg,./data/base_data/uncertain/0608bcdac5c10f4ca6d3842a80ba898388c6cdfe.jpg,./data/base_data/misc_int/0608bcdac5c10f4ca6d3842a80ba898388c6cdfe.jpg
109,0608d5fe7a1525ca3fab441ca3e124476dee4979,uncertain,misc_ext,0608d5fe7a1525ca3fab441ca3e124476dee4979.jpg,./data/base_data/uncertain/0608d5fe7a1525ca3fab441ca3e124476dee4979.jpg,./data/base_data/misc_ext/0608d5fe7a1525ca3fab441ca3e124476dee4979.jpg
110,060af1211be87464df5c2fba93455abeed444c00,uncertain,misc_ext,060af1211be87464df5c2fba93455abeed444c00.jpg,./data/base_data/uncertain/060af1211be87464df5c2fba93455abeed444c00.jpg,./data/base_data/misc_ext/060af1211be87464df5c2fba93455abeed444c00.jpg
111,060bc62efec08c655110ae078928d2a2ac52f26b,uncertain,diningroom,060bc62efec08c655110ae078928d2a2ac52f26b.jpg,./data/base_data/uncertain/060bc62efec08c655110ae078928d2a2ac52f26b.jpg,./data/base_data/diningroom/060bc62efec08c655110ae078928d2a2ac52f26b.jpg
112,060c6d5322f7d43fec35f177f73e4d1abbe1e280,uncertain,rear,060c6d5322f7d43fec35f177f73e4d1abbe1e280.jpg,./data/base_data/uncertain/060c6d5322f7d43fec35f177f73e4d1abbe1e280.jpg,./data/base_data/rear/060c6d5322f7d43fec35f177f73e4d1abbe1e280.jpg
113,06106ffd047ec907f276433a92e3a04ec4b4f4ec,uncertain,rear,06106ffd047ec907f276433a92e3a04ec4b4f4ec.jpg,./data/base_data/uncertain/06106ffd047ec907f276433a92e3a04ec4b4f4ec.jpg,./data/base_data/rear/06106ffd047ec907f276433a92e3a04ec4b4f4ec.jpg
114,0610ae4464c59ac340be883cce1fd5198e461c11,uncertain,misc_ext,0610ae4464c59ac340be883cce1fd5198e461c11.jpg,./data/base_data/uncertain/0610ae4464c59ac340be883cce1fd5198e461c11.jpg,./data/base_data/misc_ext/0610ae4464c59ac340be883cce1fd5198e461c11.jpg
115,061b4cec3daf04754c665e276829f94443954ce2,uncertain,misc_ext,061b4cec3daf04754c665e276829f94443954ce2.jpg,./data/base_data/uncertain/061b4cec3daf04754c665e276829f94443954ce2.jpg,./data/base_data/misc_ext/061b4cec3daf04754c665e276829f94443954ce2.jpg
116,06205c7fbcb0bf4d86a125d22d39408cb848c14b,uncertain,kitchen,06205c7fbcb0bf4d86a125d22d39408cb848c14b.jpg,./data/base_data/uncertain/06205c7fbcb0bf4d86a125d22d39408cb848c14b.jpg,./data/base_data/kitchen/06205c7fbcb0bf4d86a125d22d39408cb848c14b.jpg
117,06208468a11b67b9b804db279b99dbb16dd1aa92,uncertain,misc_ext,06208468a11b67b9b804db279b99dbb16dd1aa92.jpg,./data/base_data/uncertain/06208468a11b67b9b804db279b99dbb16dd1aa92.jpg,./data/base_data/misc_ext/06208468a11b67b9b804db279b99dbb16dd1aa92.jpg
118,0623ab3c334a14bd94c96fce74b11a086af1af53,uncertain,misc_ext,0623ab3c334a14bd94c96fce74b11a086af1af53.jpg,./data/base_data/uncertain/0623ab3c334a14bd94c96fce74b11a086af1af53.jpg,./data/base_data/misc_ext/0623ab3c334a14bd94c96fce74b11a086af1af53.jpg
119,062cfe31380ee12965ea8185d18fdfdef209bdf9,uncertain,misc_int,062cfe31380ee12965ea8185d18fdfdef209bdf9.jpg,./data/base_data/uncertain/062cfe31380ee12965ea8185d18fdfdef209bdf9.jpg,./data/base_data/misc_int/062cfe31380ee12965ea8185d18fdfdef209bdf9.jpg
120,062fad00101770ad87de8ddad42365638887622e,uncertain,misc_ext,062fad00101770ad87de8ddad42365638887622e.jpg,./data/base_data/uncertain/062fad00101770ad87de8ddad42365638887622e.jpg,./data/base_data/misc_ext/062fad00101770ad87de8ddad42365638887622e.jpg
121,062ffbbe9b8d67b6c02fad88cb0403059a8c685c,uncertain,rear,062ffbbe9b8d67b6c02fad88cb0403059a8c685c.jpg,./data/base_data/uncertain/062ffbbe9b8d67b6c02fad88cb0403059a8c685c.jpg,./data/base_data/rear/062ffbbe9b8d67b6c02fad88cb0403059a8c685c.jpg
122,063174c126000aadbc9d948e6327115d11877330,uncertain,livingroom,063174c126000aadbc9d948e6327115d11877330.jpg,./data/base_data/uncertain/063174c126000aadbc9d948e6327115d11877330.jpg,./data/base_data/livingroom/063174c126000aadbc9d948e6327115d11877330.jpg
123,0631b384690c93ce57d24c334d14606eb284b050,uncertain,rear,0631b384690c93ce57d24c334d14606eb284b050.jpg,./data/base_data/uncertain/0631b384690c93ce57d24c334d14606eb284b050.jpg,./data/base_data/rear/0631b384690c93ce57d24c334d14606eb284b050.jpg
124,063223ba793055c9d3cbdde8e2d83e112012b74d,uncertain,misc_ext,063223ba793055c9d3cbdde8e2d83e112012b74d.jpg,./data/base_data/uncertain/063223ba793055c9d3cbdde8e2d83e112012b74d.jpg,./data/base_data/misc_ext/063223ba793055c9d3cbdde8e2d83e112012b74d.jpg
125,06334bf23eae9b14c6d3c16908053776f442e4eb,uncertain,misc_ext,06334bf23eae9b14c6d3c16908053776f442e4eb.jpg,./data/base_data/uncertain/06334bf23eae9b14c6d3c16908053776f442e4eb.jpg,./data/base_data/misc_ext/06334bf23eae9b14c6d3c16908053776f442e4eb.jpg
126,063b19edc05ef895de5f9e99f3efc8d3d1167de3,uncertain,misc_ext,063b19edc05ef895de5f9e99f3efc8d3d1167de3.jpg,./data/base_data/uncertain/063b19edc05ef895de5f9e99f3efc8d3d1167de3.jpg,./data/base_data/misc_ext/063b19edc05ef895de5f9e99f3efc8d3d1167de3.jpg
127,063b99568a9682cb2840d5d66e01bb557f953d5f,uncertain,misc_int,063b99568a9682cb2840d5d66e01bb557f953d5f.jpg,./data/base_data/uncertain/063b99568a9682cb2840d5d66e01bb557f953d5f.jpg,./data/base_data/misc_int/063b99568a9682cb2840d5d66e01bb557f953d5f.jpg
128,063cdec519be5b7fcfaeedec6c20e9973d9ef512,uncertain,misc_ext,063cdec519be5b7fcfaeedec6c20e9973d9ef512.jpg,./data/base_data/uncertain/063cdec519be5b7fcfaeedec6c20e9973d9ef512.jpg,./data/base_data/misc_ext/063cdec519be5b7fcfaeedec6c20e9973d9ef512.jpg
129,063d08429e53785d8f865274e9f8ea544874972f,uncertain,misc_ext,063d08429e53785d8f865274e9f8ea544874972f.jpg,./data/base_data/uncertain/063d08429e53785d8f865274e9f8ea544874972f.jpg,./data/base_data/misc_ext/063d08429e53785d8f865274e9f8ea544874972f.jpg
130,063f6ef7261feddea6cf7dfab4101469fbadeca9,uncertain,front,063f6ef7261feddea6cf7dfab4101469fbadeca9.jpg,./data/base_data/uncertain/063f6ef7261feddea6cf7dfab4101469fbadeca9.jpg,./data/base_data/front/063f6ef7261feddea6cf7dfab4101469fbadeca9.jpg
131,0643ec5560ce6666e326daf9500b4f1d42862804,uncertain,rear,0643ec5560ce6666e326daf9500b4f1d42862804.jpg,./data/base_data/uncertain/0643ec5560ce6666e326daf9500b4f1d42862804.jpg,./data/base_data/rear/0643ec5560ce6666e326daf9500b4f1d42862804.jpg
132,0645ba81d95546f52fb12602ffe8dfdf9b305d9f,uncertain,misc_ext,0645ba81d95546f52fb12602ffe8dfdf9b305d9f.jpg,./data/base_data/uncertain/0645ba81d95546f52fb12602ffe8dfdf9b305d9f.jpg,./data/base_data/misc_ext/0645ba81d95546f52fb12602ffe8dfdf9b305d9f.jpg
133,06500d55f0e88e95ad656a8089ba6083a5d2f01f,uncertain,empty,06500d55f0e88e95ad656a8089ba6083a5d2f01f.jpg,./data/base_data/uncertain/06500d55f0e88e95ad656a8089ba6083a5d2f01f.jpg,./data/base_data/empty/06500d55f0e88e95ad656a8089ba6083a5d2f01f.jpg
134,0650f2786a89b6b34d270e29debe0338baf74bcc,uncertain,misc_ext,0650f2786a89b6b34d270e29debe0338baf74bcc.jpg,./data/base_data/uncertain/0650f2786a89b6b34d270e29debe0338baf74bcc.jpg,./data/base_data/misc_ext/0650f2786a89b6b34d270e29debe0338baf74bcc.jpg
135,06556f09dd00980f0eb15d2da332d403102ad744,uncertain,misc_int,06556f09dd00980f0eb15d2da332d403102ad744.jpg,./data/base_data/uncertain/06556f09dd00980f0eb15d2da332d403102ad744.jpg,./data/base_data/misc_int/06556f09dd00980f0eb15d2da332d403102ad744.jpg
136,06566fe468fa2c92880e542c6c04e056a8455df0,uncertain,empty,06566fe468fa2c92880e542c6c04e056a8455df0.jpg,./data/base_data/uncertain/06566fe468fa2c92880e542c6c04e056a8455df0.jpg,./data/base_data/empty/06566fe468fa2c92880e542c6c04e056a8455df0.jpg
137,065a532c9147a24f8f72490cb8525ca64e2a56d2,uncertain,diningroom,065a532c9147a24f8f72490cb8525ca64e2a56d2.jpg,./data/base_data/uncertain/065a532c9147a24f8f72490cb8525ca64e2a56d2.jpg,./data/base_data/diningroom/065a532c9147a24f8f72490cb8525ca64e2a56d2.jpg
138,065cc1aa770ae14c3609c494284df12d93994c5c,uncertain,misc_int,065cc1aa770ae14c3609c494284df12d93994c5c.jpg,./data/base_data/uncertain/065cc1aa770ae14c3609c494284df12d93994c5c.jpg,./data/base_data/misc_int/065cc1aa770ae14c3609c494284df12d93994c5c.jpg
139,065dd07b729df5a39a200d84aecbeb5b82cf6559,uncertain,misc_int,065dd07b729df5a39a200d84aecbeb5b82cf6559.jpg,./data/base_data/uncertain/065dd07b729df5a39a200d84aecbeb5b82cf6559.jpg,./data/base_data/misc_int/065dd07b729df5a39a200d84aecbeb5b82cf6559.jpg
140,065f6be3f6d63576bb37af37a96dd0946aafc77f,uncertain,misc_ext,065f6be3f6d63576bb37af37a96dd0946aafc77f.jpg,./data/base_data/uncertain/065f6be3f6d63576bb37af37a96dd0946aafc77f.jpg,./data/base_data/misc_ext/065f6be3f6d63576bb37af37a96dd0946aafc77f.jpg
141,066075496be72615923a0f370dfa0e6f6f71a313,uncertain,rear,066075496be72615923a0f370dfa0e6f6f71a313.jpg,./data/base_data/uncertain/066075496be72615923a0f370dfa0e6f6f71a313.jpg,./data/base_data/rear/066075496be72615923a0f370dfa0e6f6f71a313.jpg
142,0662e4d5d4938092793bfe0d2a028645e10b9350,uncertain,misc_int,0662e4d5d4938092793bfe0d2a028645e10b9350.jpg,./data/base_data/uncertain/0662e4d5d4938092793bfe0d2a028645e10b9350.jpg,./data/base_data/misc_int/0662e4d5d4938092793bfe0d2a028645e10b9350.jpg
143,0666385b8788510bc5ab753a033bde3755dc2ad8,uncertain,misc_int,0666385b8788510bc5ab753a033bde3755dc2ad8.jpg,./data/base_data/uncertain/0666385b8788510bc5ab753a033bde3755dc2ad8.jpg,./data/base_data/misc_int/0666385b8788510bc5ab753a033bde3755dc2ad8.jpg
144,066abe524457994e01627396388fd6599294423c,uncertain,misc_int,066abe524457994e01627396388fd6599294423c.jpg,./data/base_data/uncertain/066abe524457994e01627396388fd6599294423c.jpg,./data/base_data/misc_int/066abe524457994e01627396388fd6599294423c.jpg
145,066f3101e24ac92cb9be0d2b4ad023e0660a87f1,uncertain,rear,066f3101e24ac92cb9be0d2b4ad023e0660a87f1.jpg,./data/base_data/uncertain/066f3101e24ac92cb9be0d2b4ad023e0660a87f1.jpg,./data/base_data/rear/066f3101e24ac92cb9be0d2b4ad023e0660a87f1.jpg
146,06705fcfd76f7f81cbde196b591059e3c0bccf63,uncertain,garden,06705fcfd76f7f81cbde196b591059e3c0bccf63.jpg,./data/base_data/uncertain/06705fcfd76f7f81cbde196b591059e3c0bccf63.jpg,./data/base_data/garden/06705fcfd76f7f81cbde196b591059e3c0bccf63.jpg
147,0675cc108be419f32ed77843f54547029779e84c,uncertain,misc_ext,0675cc108be419f32ed77843f54547029779e84c.jpg,./data/base_data/uncertain/0675cc108be419f32ed77843f54547029779e84c.jpg,./data/base_data/misc_ext/0675cc108be419f32ed77843f54547029779e84c.jpg
148,0675fb808d658c4c4d99af00fb470789ad3a77ff,uncertain,rear,0675fb808d658c4c4d99af00fb470789ad3a77ff.jpg,./data/base_data/uncertain/0675fb808d658c4c4d99af00fb470789ad3a77ff.jpg,./data/base_data/rear/0675fb808d658c4c4d99af00fb470789ad3a77ff.jpg
149,0677943aeb818c3b7a348247381f9aa43016ebcc,uncertain,misc_ext,0677943aeb818c3b7a348247381f9aa43016ebcc.jpg,./data/base_data/uncertain/0677943aeb818c3b7a348247381f9aa43016ebcc.jpg,./data/base_data/misc_ext/0677943aeb818c3b7a348247381f9aa43016ebcc.jpg
150,067e2f28c2e756419cee2a2f13cc3c7d29e1fb06,uncertain,kitchen,067e2f28c2e756419cee2a2f13cc3c7d29e1fb06.jpg,./data/base_data/uncertain/067e2f28c2e756419cee2a2f13cc3c7d29e1fb06.jpg,./data/base_data/kitchen/067e2f28c2e756419cee2a2f13cc3c7d29e1fb06.jpg
151,067ef986801689e845daadb85204537b1e8cd186,uncertain,misc_int,067ef986801689e845daadb85204537b1e8cd186.jpg,./data/base_data/uncertain/067ef986801689e845daadb85204537b1e8cd186.jpg,./data/base_data/misc_int/067ef986801689e845daadb85204537b1e8cd186.jpg
152,067fe1afc83445b9831e69a30a8abddddaf58f1b,uncertain,misc_ext,067fe1afc83445b9831e69a30a8abddddaf58f1b.jpg,./data/base_data/uncertain/067fe1afc83445b9831e69a30a8abddddaf58f1b.jpg,./data/base_data/misc_ext/067fe1afc83445b9831e69a30a8abddddaf58f1b.jpg
153,06864d877bd9552d17a17611bce83b5165de2429,uncertain,rear,06864d877bd9552d17a17611bce83b5165de2429.jpg,./data/base_data/uncertain/06864d877bd9552d17a17611bce83b5165de2429.jpg,./data/base_data/rear/06864d877bd9552d17a17611bce83b5165de2429.jpg
154,068aa96b1cb0e9432b03dbf636d9a804ef3b959d,uncertain,misc_int,068aa96b1cb0e9432b03dbf636d9a804ef3b959d.jpg,./data/base_data/uncertain/068aa96b1cb0e9432b03dbf636d9a804ef3b959d.jpg,./data/base_data/misc_int/068aa96b1cb0e9432b03dbf636d9a804ef3b959d.jpg
155,068c250ee6237991181dd2b26013e676cab86e54,uncertain,rear,068c250ee6237991181dd2b26013e676cab86e54.jpg,./data/base_data/uncertain/068c250ee6237991181dd2b26013e676cab86e54.jpg,./data/base_data/rear/068c250ee6237991181dd2b26013e676cab86e54.jpg
156,068e64e0ebd9a3897957c9fc48b09e8029636540,uncertain,empty,068e64e0ebd9a3897957c9fc48b09e8029636540.jpg,./data/base_data/uncertain/068e64e0ebd9a3897957c9fc48b09e8029636540.jpg,./data/base_data/empty/068e64e0ebd9a3897957c9fc48b09e8029636540.jpg
157,06918d5f295f5b23b985029d72413a6a6cc1045e,uncertain,rear,06918d5f295f5b23b985029d72413a6a6cc1045e.jpg,./data/base_data/uncertain/06918d5f295f5b23b985029d72413a6a6cc1045e.jpg,./data/base_data/rear/06918d5f295f5b23b985029d72413a6a6cc1045e.jpg
158,069622aef08d22c8881d1333f2acfa87f8c2ac9b,uncertain,misc_int,069622aef08d22c8881d1333f2acfa87f8c2ac9b.jpg,./data/base_data/uncertain/069622aef08d22c8881d1333f2acfa87f8c2ac9b.jpg,./data/base_data/misc_int/069622aef08d22c8881d1333f2acfa87f8c2ac9b.jpg
159,069d2ed14adb054c0ba4638f74a18213cd596887,uncertain,rear,069d2ed14adb054c0ba4638f74a18213cd596887.jpg,./data/base_data/uncertain/069d2ed14adb054c0ba4638f74a18213cd596887.jpg,./data/base_data/rear/069d2ed14adb054c0ba4638f74a18213cd596887.jpg
160,06a0e1a245fcdbc46051d5342be488464cdaaa13,uncertain,front,06a0e1a245fcdbc46051d5342be488464cdaaa13.jpg,./data/base_data/uncertain/06a0e1a245fcdbc46051d5342be488464cdaaa13.jpg,./data/base_data/front/06a0e1a245fcdbc46051d5342be488464cdaaa13.jpg
161,06a0e94c11f29e6281aefeb35aab42b28dc617af,uncertain,misc_int,06a0e94c11f29e6281aefeb35aab42b28dc617af.jpg,./data/base_data/uncertain/06a0e94c11f29e6281aefeb35aab42b28dc617af.jpg,./data/base_data/misc_int/06a0e94c11f29e6281aefeb35aab42b28dc617af.jpg
162,06a113d1cfce0a195dd09abcf97f37b408cbd90c,uncertain,misc_int,06a113d1cfce0a195dd09abcf97f37b408cbd90c.jpg,./data/base_data/uncertain/06a113d1cfce0a195dd09abcf97f37b408cbd90c.jpg,./data/base_data/misc_int/06a113d1cfce0a195dd09abcf97f37b408cbd90c.jpg
163,06a1ea1bf39422c96d5592968a49955f9df18a00,uncertain,rear,06a1ea1bf39422c96d5592968a49955f9df18a00.jpg,./data/base_data/uncertain/06a1ea1bf39422c96d5592968a49955f9df18a00.jpg,./data/base_data/rear/06a1ea1bf39422c96d5592968a49955f9df18a00.jpg
164,06a41f02fe1fed529108bff55327c935024d8dd7,uncertain,diningroom,06a41f02fe1fed529108bff55327c935024d8dd7.jpg,./data/base_data/uncertain/06a41f02fe1fed529108bff55327c935024d8dd7.jpg,./data/base_data/diningroom/06a41f02fe1fed529108bff55327c935024d8dd7.jpg
165,06a5f4eca07ad68df9cc510d66526112237301fa,uncertain,kitchen,06a5f4eca07ad68df9cc510d66526112237301fa.jpg,./data/base_data/uncertain/06a5f4eca07ad68df9cc510d66526112237301fa.jpg,./data/base_data/kitchen/06a5f4eca07ad68df9cc510d66526112237301fa.jpg
166,06a8350c9abb11c6ce2c8113fb9f3f5463f16b7b,uncertain,kitchen,06a8350c9abb11c6ce2c8113fb9f3f5463f16b7b.jpg,./data/base_data/uncertain/06a8350c9abb11c6ce2c8113fb9f3f5463f16b7b.jpg,./data/base_data/kitchen/06a8350c9abb11c6ce2c8113fb9f3f5463f16b7b.jpg
167,06a8ab448296c1c942f2562262bac5d2bd974b89,uncertain,diningroom,06a8ab448296c1c942f2562262bac5d2bd974b89.jpg,./data/base_data/uncertain/06a8ab448296c1c942f2562262bac5d2bd974b89.jpg,./data/base_data/diningroom/06a8ab448296c1c942f2562262bac5d2bd974b89.jpg
168,06a8acc349bde31bdc2618703fa1098288a4b659,uncertain,misc_int,06a8acc349bde31bdc2618703fa1098288a4b659.jpg,./data/base_data/uncertain/06a8acc349bde31bdc2618703fa1098288a4b659.jpg,./data/base_data/misc_int/06a8acc349bde31bdc2618703fa1098288a4b659.jpg
169,06ae61b6cd0dabb323c87f3b98878b45abf0011c,uncertain,diningroom,06ae61b6cd0dabb323c87f3b98878b45abf0011c.jpg,./data/base_data/uncertain/06ae61b6cd0dabb323c87f3b98878b45abf0011c.jpg,./data/base_data/diningroom/06ae61b6cd0dabb323c87f3b98878b45abf0011c.jpg
170,06afcddc86fe9d612dfbffdc135b06f581158e2b,uncertain,misc_ext,06afcddc86fe9d612dfbffdc135b06f581158e2b.jpg,./data/base_data/uncertain/06afcddc86fe9d612dfbffdc135b06f581158e2b.jpg,./data/base_data/misc_ext/06afcddc86fe9d612dfbffdc135b06f581158e2b.jpg
171,06b00553974e127a550a411484d7328746e47afe,uncertain,kitchen,06b00553974e127a550a411484d7328746e47afe.jpg,./data/base_data/uncertain/06b00553974e127a550a411484d7328746e47afe.jpg,./data/base_data/kitchen/06b00553974e127a550a411484d7328746e47afe.jpg
172,06b17d0e86fd45ba4e5aaf20eff36398ef98dfbe,uncertain,kitchen,06b17d0e86fd45ba4e5aaf20eff36398ef98dfbe.jpg,./data/base_data/uncertain/06b17d0e86fd45ba4e5aaf20eff36398ef98dfbe.jpg,./data/base_data/kitchen/06b17d0e86fd45ba4e5aaf20eff36398ef98dfbe.jpg
173,06b2030ac81f40f4c339ea4f2d29b79d278466c6,uncertain,misc_int,06b2030ac81f40f4c339ea4f2d29b79d278466c6.jpg,./data/base_data/uncertain/06b2030ac81f40f4c339ea4f2d29b79d278466c6.jpg,./data/base_data/misc_int/06b2030ac81f40f4c339ea4f2d29b79d278466c6.jpg
174,06b2638613dcfb68fb669adfb7690b992b46a612,uncertain,misc_ext,06b2638613dcfb68fb669adfb7690b992b46a612.jpg,./data/base_data/uncertain/06b2638613dcfb68fb669adfb7690b992b46a612.jpg,./data/base_data/misc_ext/06b2638613dcfb68fb669adfb7690b992b46a612.jpg
175,06b80202ec64e2085b80ac3000a0ff0b7d0ec68e,uncertain,diningroom,06b80202ec64e2085b80ac3000a0ff0b7d0ec68e.jpg,./data/base_data/uncertain/06b80202ec64e2085b80ac3000a0ff0b7d0ec68e.jpg,./data/base_data/diningroom/06b80202ec64e2085b80ac3000a0ff0b7d0ec68e.jpg
176,06bb86fd56ecbd022ec83fe01d2a5e2386c82456,uncertain,misc_ext,06bb86fd56ecbd022ec83fe01d2a5e2386c82456.jpg,./data/base_data/uncertain/06bb86fd56ecbd022ec83fe01d2a5e2386c82456.jpg,./data/base_data/misc_ext/06bb86fd56ecbd022ec83fe01d2a5e2386c82456.jpg
177,06bce55ce87bf73343f68b07ac149919deff25db,uncertain,kitchen,06bce55ce87bf73343f68b07ac149919deff25db.jpg,./data/base_data/uncertain/06bce55ce87bf73343f68b07ac149919deff25db.jpg,./data/base_data/kitchen/06bce55ce87bf73343f68b07ac149919deff25db.jpg
178,06be7192b2d51c8ee1785f8e14713a3c6efe01dc,uncertain,rear,06be7192b2d51c8ee1785f8e14713a3c6efe01dc.jpg,./data/base_data/uncertain/06be7192b2d51c8ee1785f8e14713a3c6efe01dc.jpg,./data/base_data/rear/06be7192b2d51c8ee1785f8e14713a3c6efe01dc.jpg
179,06be882af572745967d0c38848b0409098aaf20e,uncertain,misc_int,06be882af572745967d0c38848b0409098aaf20e.jpg,./data/base_data/uncertain/06be882af572745967d0c38848b0409098aaf20e.jpg,./data/base_data/misc_int/06be882af572745967d0c38848b0409098aaf20e.jpg
180,06be8d57c9a78cde4078b8acaf299f2cb0327e1d,uncertain,misc_ext,06be8d57c9a78cde4078b8acaf299f2cb0327e1d.jpg,./data/base_data/uncertain/06be8d57c9a78cde4078b8acaf299f2cb0327e1d.jpg,./data/base_data/misc_ext/06be8d57c9a78cde4078b8acaf299f2cb0327e1d.jpg
181,06bf6fbde474b9bcf5a7a4c6ee648b992eccaf02,uncertain,diningroom,06bf6fbde474b9bcf5a7a4c6ee648b992eccaf02.jpg,./data/base_data/uncertain/06bf6fbde474b9bcf5a7a4c6ee648b992eccaf02.jpg,./data/base_data/diningroom/06bf6fbde474b9bcf5a7a4c6ee648b992eccaf02.jpg
